ukprn,university,kiscourseid,title,crseurl,foundation_year_available,placement_year,year_abroad,median_salary
10006840,University of Birmingham,K0372,Computer Science with an Industrial Year,https://www.birmingham.ac.uk/undergraduate/courses/computer-science/computer-science-industry.aspx,Yes,Yes,No,35000
10006840,University of Birmingham,K0373,Artificial Intelligence/Computer Science with an Industrial Year,https://www.birmingham.ac.uk/undergraduate/courses/computer-science/artificial-intelligence-computer-science-industry.aspx,Yes,Yes,No,35000
10006840,University of Birmingham,K0375,Electronic and Electrical Engineering with Industrial Year,https://www.birmingham.ac.uk/undergraduate/courses/eese/electronic-electrical-engineering-industry-beng.aspx,Yes,Yes,No,32000
10006840,University of Birmingham,K0382,Electronic and Electrical Engineering with Industrial Year,https://www.birmingham.ac.uk/undergraduate/courses/eese/electronic-electrical-engineering-industry-meng.aspx,Yes,Yes,No,32000
10006840,University of Birmingham,K0386,Mechanical Engineering with Industrial Year,https://www.birmingham.ac.uk/undergraduate/courses/mechanical-engineering/mechanical-engineering-industrial-meng.aspx,Yes,Yes,No,31500
10006840,University of Birmingham,K0404,Computer Science and Software Engineering with an Ind Yr,https://www.birmingham.ac.uk/undergraduate/courses/computer-science/computer-science-software-engineering-industry.aspx,Yes,Yes,No,35000
10006840,University of Birmingham,K0406,Biomedical Science,https://www.birmingham.ac.uk/undergraduate/courses/med/biomedical-science.aspx,Yes,No,No,28500
10006840,University of Birmingham,K0410,Politics and Social Policy,https://www.birmingham.ac.uk/undergraduate/courses/govsoc/politics-social-policy.aspx,No,No,No,25500
10006840,University of Birmingham,K0411,Politics and Sociology,https://www.birmingham.ac.uk/undergraduate/courses/govsoc/politics-sociology.aspx,No,No,No,28000
10006840,University of Birmingham,K0412,Geography,https://www.birmingham.ac.uk/undergraduate/courses/gees/geography-msci.aspx,No,No,No,28000
10006840,University of Birmingham,K0413,Geography with an International Year,https://www.birmingham.ac.uk/undergraduate/courses/gees/geography-msci-international.aspx,No,No,Yes,28000
10006840,University of Birmingham,K0416,Pharmacy,https://www.birmingham.ac.uk/undergraduate/courses/med/pharmacy-4-year.aspx,No,No,No,28500
10006840,University of Birmingham,K0418,"Policy, Politics and Economics",https://www.birmingham.ac.uk/undergraduate/courses/social-policy/policy-politics-economics.aspx,No,No,No,25500
10006840,University of Birmingham,K0419,English Language and Literature,https://www.birmingham.ac.uk/undergraduate/courses/english/english-language-and-literature.aspx,No,No,Yes,27000
10006840,University of Birmingham,K0420,Computer Science,https://www.birmingham.ac.uk/undergraduate/courses/computer-science/computer-science-msci.aspx,Yes,No,No,35000
10006840,University of Birmingham,K0421,Computer Science with an Industrial Year,https://www.birmingham.ac.uk/undergraduate/courses/computer-science/computer-science-industry-msci.aspx,Yes,Yes,No,35000
10006840,University of Birmingham,K0422,Computer Science with Study Abroad,https://www.birmingham.ac.uk/undergraduate/courses/computer-science/computer-science-international-msci.aspx,Yes,No,Yes,35000
10006840,University of Birmingham,K0424,Education and Sociology,https://www.birmingham.ac.uk/undergraduate/courses/edu/education-sociology.aspx,No,No,Yes,28000
10006840,University of Birmingham,K0435,Computer Science with Study Abroad,https://www.birmingham.ac.uk/undergraduate/courses/computer-science/computer-science-international-bsc.aspx,Yes,No,Yes,35000
10006840,University of Birmingham,K0439,Politics and Philosophy with Year Abroad,https://www.birmingham.ac.uk/undergraduate/courses/govsoc/politics-philosophy-year-abroad.aspx,No,No,Yes,28000
10006840,University of Birmingham,K0440,Politics and Social Policy with Year Abroad,https://www.birmingham.ac.uk/undergraduate/courses/govsoc/politics-social-policy-year-abroad.aspx,No,No,Yes,25500
10006840,University of Birmingham,K0441,Politics and Sociology with Year Abroad,https://www.birmingham.ac.uk/undergraduate/courses/govsoc/politics-sociology-year-abroad.aspx,No,No,Yes,28000
10006840,University of Birmingham,K0442,Politics with Year Abroad,https://www.birmingham.ac.uk/undergraduate/courses/govsoc/politics-year-abroad.aspx,No,No,Yes,28000
10006840,University of Birmingham,K0444,Social Policy with Year Abroad,https://www.birmingham.ac.uk/undergraduate/courses/social-policy/social-policy-year-abroad-ba.aspx,No,No,Yes,25500
10006840,University of Birmingham,K0467,International Relations with Year Abroad,https://www.birmingham.ac.uk/undergraduate/courses/govsoc/international-relations-year-abroad.aspx,No,No,Yes,28000
10006840,University of Birmingham,K0469,International Relations with Economics with Year Abroad,https://www.birmingham.ac.uk/undergraduate/courses/govsoc/international-relations-economics-year-abroad.aspx,No,No,Yes,31500
