ukprn,university,kiscourseid,title,crseurl,foundation_year_available,placement_year,year_abroad,median_salary
10007768,University of Lancaster,000926,Psychology,http://www.lancs.ac.uk/study/undergraduate/courses/psychology-ba-hons-c802/,No,No,No,25000
10007768,University of Lancaster,000933,Psychology and German Studies,http://www.lancs.ac.uk/study/undergraduate/courses/psychology-and-german-studies-ba-hons-cr82/,No,Yes,Yes,25000
10007768,University of Lancaster,000933,Psychology and German Studies,http://www.lancs.ac.uk/study/undergraduate/courses/psychology-and-german-studies-ba-hons-cr82/,No,Yes,Yes,23500
10007768,University of Lancaster,000960,Sociology,http://www.lancs.ac.uk/study/undergraduate/courses/sociology-ba-hons-l300/,No,No,No,24000
10007768,University of Lancaster,000976,Spanish Studies and English Literature,http://www.lancs.ac.uk/study/undergraduate/courses/spanish-studies-and-english-literature-ba-hons-rq43/,No,Yes,Yes,24000
10007768,University of Lancaster,000976,Spanish Studies and English Literature,http://www.lancs.ac.uk/study/undergraduate/courses/spanish-studies-and-english-literature-ba-hons-rq43/,No,Yes,Yes,23500
10007768,University of Lancaster,000977,Spanish Studies and Geography,http://www.lancs.ac.uk/study/undergraduate/courses/spanish-studies-and-geography-ba-hons-lr74/,No,Yes,Yes,23500
10007768,University of Lancaster,000977,Spanish Studies and Geography,http://www.lancs.ac.uk/study/undergraduate/courses/spanish-studies-and-geography-ba-hons-lr74/,No,Yes,Yes,27000
10007768,University of Lancaster,000978,Spanish Studies and History,http://www.lancs.ac.uk/study/undergraduate/courses/spanish-studies-and-history-ba-hons-rv41/,No,Yes,Yes,23500
10007768,University of Lancaster,000978,Spanish Studies and History,http://www.lancs.ac.uk/study/undergraduate/courses/spanish-studies-and-history-ba-hons-rv41/,No,Yes,Yes,24000
10007768,University of Lancaster,000979,Spanish Studies and Linguistics,http://www.lancs.ac.uk/study/undergraduate/courses/spanish-studies-and-linguistics-ba-hons-qr14/,No,Yes,Yes,23000
10007768,University of Lancaster,000979,Spanish Studies and Linguistics,http://www.lancs.ac.uk/study/undergraduate/courses/spanish-studies-and-linguistics-ba-hons-qr14/,No,Yes,Yes,23500
10007768,University of Lancaster,000981,Spanish Studies and Mathematics,http://www.lancs.ac.uk/study/undergraduate/courses/spanish-studies-and-mathematics-ba-hons-gr14/,No,Yes,Yes,29500
10007768,University of Lancaster,000981,Spanish Studies and Mathematics,http://www.lancs.ac.uk/study/undergraduate/courses/spanish-studies-and-mathematics-ba-hons-gr14/,No,Yes,Yes,23500
10007768,University of Lancaster,000984,Spanish Studies and Philosophy,http://www.lancs.ac.uk/study/undergraduate/courses/spanish-studies-and-philosophy-ba-hons-rv45/,No,Yes,Yes,23500
10007768,University of Lancaster,000984,Spanish Studies and Philosophy,http://www.lancs.ac.uk/study/undergraduate/courses/spanish-studies-and-philosophy-ba-hons-rv45/,No,Yes,Yes,24000
10007768,University of Lancaster,000985,Spanish Studies and Politics,http://www.lancs.ac.uk/study/undergraduate/courses/spanish-studies-and-politics-ba-hons-rl42/,No,Yes,Yes,26500
10007768,University of Lancaster,000985,Spanish Studies and Politics,http://www.lancs.ac.uk/study/undergraduate/courses/spanish-studies-and-politics-ba-hons-rl42/,No,Yes,Yes,23500
10007768,University of Lancaster,000986,Psychology and Spanish Studies,http://www.lancs.ac.uk/study/undergraduate/courses/psychology-and-spanish-studies-ba-hons-cr84/,No,Yes,Yes,25000
10007768,University of Lancaster,000986,Psychology and Spanish Studies,http://www.lancs.ac.uk/study/undergraduate/courses/psychology-and-spanish-studies-ba-hons-cr84/,No,Yes,Yes,23500
10007768,University of Lancaster,000988,Spanish Studies and Theatre,http://www.lancs.ac.uk/study/undergraduate/courses/spanish-studies-and-theatre-ba-hons-wr44/,No,Yes,Yes,23500
10007768,University of Lancaster,000988,Spanish Studies and Theatre,http://www.lancs.ac.uk/study/undergraduate/courses/spanish-studies-and-theatre-ba-hons-wr44/,No,Yes,Yes,21500
10007768,University of Lancaster,000989,"Drama, Theatre and Performance",http://www.lancs.ac.uk/study/undergraduate/courses/drama-theatre-and-performance-ba-hons-w440/,No,No,No,21500
10007768,University of Lancaster,000994,Theatre and English Literature,http://www.lancs.ac.uk/study/undergraduate/courses/theatre-and-english-literature-ba-hons-wq43/,No,No,No,24000
10007768,University of Lancaster,000994,Theatre and English Literature,http://www.lancs.ac.uk/study/undergraduate/courses/theatre-and-english-literature-ba-hons-wq43/,No,No,No,21500
10007768,University of Lancaster,000995,French Studies and Theatre,http://www.lancs.ac.uk/study/undergraduate/courses/french-studies-and-theatre-ba-hons-wr41/,No,Yes,Yes,23500
10007768,University of Lancaster,000995,French Studies and Theatre,http://www.lancs.ac.uk/study/undergraduate/courses/french-studies-and-theatre-ba-hons-wr41/,No,Yes,Yes,21500
10007768,University of Lancaster,001004,Fine Art,http://www.lancs.ac.uk/study/undergraduate/courses/fine-art-ba-hons-w100/,No,No,No,25000
10007768,University of Lancaster,001029,Electronic and Electrical Engineering,http://www.lancs.ac.uk/study/undergraduate/courses/electronic-and-electrical-engineering-beng-hons-h607/,No,No,No,29000
10007768,University of Lancaster,001031,Engineering,http://www.lancs.ac.uk/study/undergraduate/courses/engineering-beng-hons-h100/,No,No,No,32500
10007768,University of Lancaster,001040,Mechanical Engineering,http://www.lancs.ac.uk/study/undergraduate/courses/mechanical-engineering-beng-hons-h300/,No,No,No,32500
10007768,University of Lancaster,001042,Mechatronic Engineering,http://www.lancs.ac.uk/study/undergraduate/courses/mechatronic-engineering-beng-hons-hh63/,No,No,No,32500
10007768,University of Lancaster,001047,"Accounting, Finance and Mathematics",http://www.lancs.ac.uk/study/undergraduate/courses/accounting-finance-and-mathematics-bsc-hons-ng41/,No,No,No,29500
10007768,University of Lancaster,001047,"Accounting, Finance and Mathematics",http://www.lancs.ac.uk/study/undergraduate/courses/accounting-finance-and-mathematics-bsc-hons-ng41/,No,No,No,26000
10007768,University of Lancaster,001047,"Accounting, Finance and Mathematics",http://www.lancs.ac.uk/study/undergraduate/courses/accounting-finance-and-mathematics-bsc-hons-ng41/,No,No,No,26000
10007768,University of Lancaster,001052,Biochemistry,http://www.lancs.ac.uk/study/undergraduate/courses/biochemistry-bsc-hons-c700/,No,No,No,25000
10007768,University of Lancaster,001058,Biology,http://www.lancs.ac.uk/study/undergraduate/courses/biology-bsc-hons-c100/,No,No,No,25000
10007768,University of Lancaster,001085,Computer Science,http://www.lancs.ac.uk/study/undergraduate/courses/computer-science-bsc-hons-g400/,No,No,No,35000
10007768,University of Lancaster,001090,Computer Science and Mathematics,http://www.lancs.ac.uk/study/undergraduate/courses/computer-science-and-mathematics-bsc-hons-gg14/,No,No,No,29500
10007768,University of Lancaster,001090,Computer Science and Mathematics,http://www.lancs.ac.uk/study/undergraduate/courses/computer-science-and-mathematics-bsc-hons-gg14/,No,No,No,35000
10007768,University of Lancaster,001094,Software Engineering,http://www.lancs.ac.uk/study/undergraduate/courses/software-engineering-bsc-hons-g602/,No,No,No,34000
10007768,University of Lancaster,001096,Ecology and Conservation,http://www.lancs.ac.uk/study/undergraduate/courses/ecology-and-conservation-bsc-hons-c180/,No,No,No,25000
10007768,University of Lancaster,001111,Environmental Science,http://www.lancs.ac.uk/study/undergraduate/courses/environmental-science-bsc-hons-f750/,No,No,No,25000
10007768,University of Lancaster,001117,Geography,http://www.lancs.ac.uk/study/undergraduate/courses/geography-bsc-hons-f800/,No,No,No,27000
10007768,University of Lancaster,001131,Marketing,http://www.lancs.ac.uk/study/undergraduate/courses/marketing-bsc-hons-n500/,No,No,No,25000
10007768,University of Lancaster,001140,Mathematics,http://www.lancs.ac.uk/study/undergraduate/courses/mathematics-bsc-hons-g100/,No,No,No,29500
10007768,University of Lancaster,001145,Mathematics with Statistics,http://www.lancs.ac.uk/study/undergraduate/courses/mathematics-with-statistics-bsc-hons-g1g3/,No,No,No,29500
10007768,University of Lancaster,001145,Mathematics with Statistics,http://www.lancs.ac.uk/study/undergraduate/courses/mathematics-with-statistics-bsc-hons-g1g3/,No,No,No,29500
10007768,University of Lancaster,001150,Physical Geography,http://www.lancs.ac.uk/study/undergraduate/courses/physical-geography-bsc-hons-f840/,No,No,No,27000
10007768,University of Lancaster,001151,Physics,http://www.lancs.ac.uk/study/undergraduate/courses/physics-bsc-hons-f300/,No,No,No,31000
10007768,University of Lancaster,001167,Psychology,http://www.lancs.ac.uk/study/undergraduate/courses/psychology-bsc-hons-c800/,No,No,No,25000
10007768,University of Lancaster,001173,Theoretical Physics,http://www.lancs.ac.uk/study/undergraduate/courses/theoretical-physics-bsc-hons-f340/,No,No,No,31000
10007768,University of Lancaster,001178,Law,http://www.lancs.ac.uk/study/undergraduate/courses/law-llb-hons-m100/,No,No,No,24000
10007768,University of Lancaster,001212,Electronic and Electrical Engineering,http://www.lancs.ac.uk/study/undergraduate/courses/electronic-and-electrical-engineering-meng-hons-h606/,No,No,No,29000
10007768,University of Lancaster,001214,Engineering (Study Abroad),http://www.lancs.ac.uk/study/undergraduate/courses/engineering-study-abroad-meng-hons-h104/,No,No,No,32500
10007768,University of Lancaster,001217,Mechanical Engineering,http://www.lancs.ac.uk/study/undergraduate/courses/mechanical-engineering-meng-hons-h303/,No,No,No,32500
10007768,University of Lancaster,001219,Mechatronic Engineering,http://www.lancs.ac.uk/study/undergraduate/courses/mechatronic-engineering-meng-hons-hhh6/,No,No,No,32500
10007768,University of Lancaster,001244,Physics,http://www.lancs.ac.uk/study/undergraduate/courses/physics-mphys-hons-f303/,No,No,No,31000
10007768,University of Lancaster,001245,Physics (Study Abroad),http://www.lancs.ac.uk/study/undergraduate/courses/physics-study-abroad-mphys-hons-f305/,No,No,No,31000
10007768,University of Lancaster,001249,Theoretical Physics,http://www.lancs.ac.uk/study/undergraduate/courses/theoretical-physics-mphys-hons-f321/,No,No,No,31000
10007768,University of Lancaster,003714,Social Work,http://www.lancs.ac.uk/study/undergraduate/courses/social-work-ba-hons-l500/,No,No,No,32000
10007768,University of Lancaster,004885,Criminology,http://www.lancs.ac.uk/study/undergraduate/courses/criminology-ba-hons-m930/,No,No,No,24000
10007768,University of Lancaster,005032,Finance,http://www.lancs.ac.uk/study/undergraduate/courses/finance-bsc-hons-n300/,No,No,No,26000
10007768,University of Lancaster,005033,Economics and Finance,http://www.lancs.ac.uk/study/undergraduate/courses/economics-and-finance-bsc-hons-nl31/,No,No,No,31000
10007768,University of Lancaster,005033,Economics and Finance,http://www.lancs.ac.uk/study/undergraduate/courses/economics-and-finance-bsc-hons-nl31/,No,No,No,26000
10007768,University of Lancaster,005199,Peace Studies and International Relations,http://www.lancs.ac.uk/study/undergraduate/courses/peace-studies-and-international-relations-ba-hons-ll92/,No,No,No,26500
10007768,University of Lancaster,005217,Marketing Management,http://www.lancs.ac.uk/study/undergraduate/courses/marketing-management-bsc-hons-n503/,No,No,No,25000
10007768,University of Lancaster,005255,Marketing (Study Abroad),https://www.lancaster.ac.uk/study/undergraduate/courses/marketing-study-abroad-bsc-hons-n502/2024/,No,No,Yes,25000
10007768,University of Lancaster,005257,English Language and French Studies,http://www.lancs.ac.uk/study/undergraduate/courses/english-language-and-french-studies-ba-hons-qr31/,No,Yes,Yes,25000
10007768,University of Lancaster,005257,English Language and French Studies,http://www.lancs.ac.uk/study/undergraduate/courses/english-language-and-french-studies-ba-hons-qr31/,No,Yes,Yes,23500
10007768,University of Lancaster,005376,Mathematics,http://www.lancs.ac.uk/study/undergraduate/courses/mathematics-msci-hons-g101/,No,No,No,29500
10007768,University of Lancaster,005377,Mathematics (Study Abroad),http://www.lancs.ac.uk/study/undergraduate/courses/mathematics-study-abroad-msci-hons-g103/,No,No,Yes,29500
10007768,University of Lancaster,005380,Mathematics with Statistics,http://www.lancs.ac.uk/study/undergraduate/courses/mathematics-with-statistics-msci-hons-g1gj/,No,No,No,29500
10007768,University of Lancaster,005380,Mathematics with Statistics,http://www.lancs.ac.uk/study/undergraduate/courses/mathematics-with-statistics-msci-hons-g1gj/,No,No,No,29500
10007768,University of Lancaster,005381,Mathematics with Statistics (Study Abroad),http://www.lancs.ac.uk/study/undergraduate/courses/mathematics-with-statistics-study-abroad-msci-hons-g1gh/,No,No,Yes,29500
10007768,University of Lancaster,005381,Mathematics with Statistics (Study Abroad),http://www.lancs.ac.uk/study/undergraduate/courses/mathematics-with-statistics-study-abroad-msci-hons-g1gh/,No,No,Yes,29500
10007768,University of Lancaster,005458,Criminology and Sociology,http://www.lancs.ac.uk/study/undergraduate/courses/criminology-and-sociology-ba-hons-lm39/,No,No,No,24000
10007768,University of Lancaster,005468,English Language and German Studies,http://www.lancs.ac.uk/study/undergraduate/courses/english-language-and-german-studies-ba-hons-qr32/,No,Yes,Yes,25000
10007768,University of Lancaster,005468,English Language and German Studies,http://www.lancs.ac.uk/study/undergraduate/courses/english-language-and-german-studies-ba-hons-qr32/,No,Yes,Yes,23500
10007768,University of Lancaster,005478,Spanish Studies,http://www.lancs.ac.uk/study/undergraduate/courses/spanish-studies-ba-hons-r410/,No,Yes,Yes,23500
10007768,University of Lancaster,005847,Natural Sciences,http://www.lancs.ac.uk/study/undergraduate/courses/natural-sciences-bsc-hons-gfc0/,No,No,No,25500
10007768,University of Lancaster,005920,Theoretical Physics with Mathematics,http://www.lancs.ac.uk/study/undergraduate/courses/theoretical-physics-with-mathematics-msci-hons-f3g1/,No,No,No,31000
10007768,University of Lancaster,005920,Theoretical Physics with Mathematics,http://www.lancs.ac.uk/study/undergraduate/courses/theoretical-physics-with-mathematics-msci-hons-f3g1/,No,No,No,29500
10007768,University of Lancaster,005921,Natural Sciences (Study Abroad),https://www.lancaster.ac.uk/study/undergraduate/courses/natural-sciences-study-abroad-bsc-hons-cfg2/#structure,No,No,Yes,25500
10007768,University of Lancaster,005965,French Studies and Computing,http://www.lancs.ac.uk/study/undergraduate/courses/french-studies-and-computing-bsc-hons-gr41/,No,Yes,Yes,35000
10007768,University of Lancaster,005965,French Studies and Computing,http://www.lancs.ac.uk/study/undergraduate/courses/french-studies-and-computing-bsc-hons-gr41/,No,Yes,Yes,23500
