title,degree_type,url_slug,url,row_number,URL,kiscourseid,A_level,A_level_subjects,GCSE,IB,IB_subjects,A_level_additional
"Politics, Sociology and East European Studies",BA,politics-sociology-and-east-european-studies-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/politics-sociology-and-east-european-studies-ba,193,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/politics-sociology-and-east-european-studies-ba,UBAPLSAEEA18,AAB,No specific subjects. At least two A level subjects should be taken from UCL's list of preferred A level subjects.,English Language at grade B or 6 and Mathematics at grade C or 4.,36,"A total of 17 points in three higher level subjects, with no higher level score below 5.",NA
"Politics, Sociology and East European Studies",BA,politics-sociology-and-east-european-studies-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/politics-sociology-and-east-european-studies-ba,194,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/politics-sociology-and-east-european-studies-ba,UBAPLSAEES18,AAB,No specific subjects. At least two A level subjects should be taken from UCL's list of preferred A level subjects.,English Language at grade B or 6 and Mathematics at grade C or 4.,36,"A total of 17 points in three higher level subjects, with no higher level score below 5.",NA
Polish and Portuguese,BA,polish-and-portuguese-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/polish-and-portuguese-ba,195,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/polish-and-portuguese-ba,UBAPOLAPOR18,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 in three higher level subjects to include a foreign language, with no higher level score below 5.",NA
Polish and Romanian,BA,polish-and-romanian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/polish-and-romanian-ba,196,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/polish-and-romanian-ba,UBAPOLAROM18,ABB,No specific subjects. At least two A level subjects should be taken from UCL's list of preferred A level subjects.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 points in three higher level subjects, with no higher level score below 5.",NA
Polish and Russian,BA,polish-and-russian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/polish-and-russian-ba,197,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/polish-and-russian-ba,UBAPOLARUS18,ABB,No specific subjects. At least two A level subjects should be taken from UCL's list of preferred A level subjects.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 points in three higher level subjects, with no higher level score below 5.",NA
Polish and Spanish,BA,polish-and-spanish-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/polish-and-spanish-ba,198,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/polish-and-spanish-ba,UBAPOLASPA18,AAB,Spanish required at A.,English Language at grade B or 6 and Mathematics at grade C or 4.,36,"A total of 17 points in three higher level subjects including Spanish grade 6, with no higher level score below 5.",NA
Polish and Serbian/Croatian,BA,polish-and-serbian-croatian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/polish-and-serbian-croatian-ba,199,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/polish-and-serbian-croatian-ba,UBAPOLASRB18,ABB,No specific subjects. At least two A level subjects should be taken from UCL's list of preferred A level subjects.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 points in three higher level subjects, with no higher level score below 5.",NA
Polish and Swedish,BA,polish-and-swedish-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/polish-and-swedish-ba,200,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/polish-and-swedish-ba,UBAPOLASWE18,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 in three higher level subjects to include a foreign language, with no higher level score below 5.",NA
Polish and Ukrainian,BA,polish-and-ukrainian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/polish-and-ukrainian-ba,201,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/polish-and-ukrainian-ba,UBAPOLAUKR18,ABB,No specific subjects. At least two A level subjects should be taken from UCL's list of preferred A level subjects.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 points in three higher level subjects, with no higher level score below 5.",NA
Polish and Yiddish,BA,polish-and-yiddish-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/polish-and-yiddish-ba,202,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/polish-and-yiddish-ba,UBAPOLAYID18,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,A total of 16 in three higher level subjects to include Polish or Yiddish with no higher level score below 5,NA
Polish and East European Studies,BA,polish-and-east-european-studies-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/polish-and-east-european-studies-ba,203,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/polish-and-east-european-studies-ba,UBAPSHAEES18,ABB,No specific subjects. At least two A level subjects should be taken from UCL's list of preferred A level subjects.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 points in three higher level subjects, with no higher level score below 5.",NA
Romanian and East European Studies,BA,romanian-and-east-european-studies-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/romanian-and-east-european-studies-ba,204,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/romanian-and-east-european-studies-ba,UBAROMAEES18,ABB,No specific subjects. At least two A level subjects should be taken from UCL's list of preferred A level subjects.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 points in three higher level subjects, with no higher level score below 5.",NA
Romanian and Portuguese,BA,romanian-and-portuguese-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/romanian-and-portuguese-ba,205,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/romanian-and-portuguese-ba,UBAROMAPOR18,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 points in three higher level subjects, including a foreign language, with no higher level score below 5.",NA
Romanian and Russian,BA,romanian-and-russian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/romanian-and-russian-ba,206,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/romanian-and-russian-ba,UBAROMARUS18,ABB,No specific subjects. At least two A level subjects should be taken from UCL's list of preferred A level subjects.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 points in three higher level subjects, with no higher level score below 5.",NA
Romanian and Spanish,BA,romanian-and-spanish-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/romanian-and-spanish-ba,207,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/romanian-and-spanish-ba,UBAROMASPA18,AAB,Spanish required at A.,English Language at grade B or 6 and Mathematics at grade C or 4.,36,"A total of 17 points in three higher level subjects including Spanish grade 6, with no higher level score below 5.",NA
Romanian and Serbian/Croatian,BA,romanian-and-serbian-croatian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/romanian-and-serbian-croatian-ba,208,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/romanian-and-serbian-croatian-ba,UBAROMASRB18,ABB,No specific subjects. At least two A level subjects should be taken from UCL's list of preferred A level subjects.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 points in three higher level subjects, with no higher level score below 5.",NA
Romanian and Swedish,BA,romanian-and-swedish-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/romanian-and-swedish-ba,209,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/romanian-and-swedish-ba,UBAROMASWE18,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,A total of 16 in three higher level subjects to include Romanian or Swedish with no higher level score below 5,NA
Romanian and Ukrainian,BA,romanian-and-ukrainian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/romanian-and-ukrainian-ba,210,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/romanian-and-ukrainian-ba,UBAROMAUKR18,ABB,No specific subjects. At least two A level subjects should be taken from UCL's list of preferred A level subjects.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 points in three higher level subjects, with no higher level score below 5.",NA
Romanian and Yiddish,BA,romanian-and-yiddish-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/romanian-and-yiddish-ba,211,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/romanian-and-yiddish-ba,UBAROMAYID18,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,A total of 16 in three higher level subjects to include Romanian or Yiddish with no higher level score below 5,NA
